Timestamp,File,Upload (s),Download (s),Soundtrap (ms)
2025-04-14 18:43:24,file_example_MP3_700KB.mp3,0.156,0.194,451.89
2025-04-14 18:43:26,file_example_MP3_700KB.mp3,0.134,0.191,437.82
2025-04-14 18:43:27,file_example_MP3_700KB.mp3,0.301,0.1,430.73
2025-04-14 18:43:29,file_example_MP3_700KB.mp3,0.163,0.078,1584.55
2025-04-14 18:43:32,file_example_MP3_700KB.mp3,0.148,0.092,430.93
2025-04-14 18:43:34,file_example_MP3_700KB.mp3,0.167,0.094,1051.78
2025-04-14 18:43:36,file_example_MP3_700KB.mp3,0.172,0.078,461.32
2025-04-14 18:43:38,file_example_MP3_700KB.mp3,0.093,0.106,449.53
2025-04-14 18:43:39,file_example_MP3_700KB.mp3,0.258,0.1,426.88
2025-04-14 18:43:41,file_example_MP3_700KB.mp3,0.148,0.111,454.98
2025-04-14 18:43:43,file_example_MP3_700KB.mp3,0.129,0.128,533.33
2025-04-14 18:43:45,file_example_MP3_700KB.mp3,0.168,0.142,467.74
2025-04-14 18:43:47,file_example_MP3_700KB.mp3,0.253,0.141,432.93
2025-04-14 18:43:48,file_example_MP3_700KB.mp3,0.161,0.17,456.95
2025-04-14 18:43:50,file_example_MP3_700KB.mp3,0.157,0.174,503.67
2025-04-14 18:43:52,file_example_MP3_700KB.mp3,0.102,0.143,725.86
2025-04-14 18:43:54,file_example_MP3_700KB.mp3,0.172,0.134,478.84
2025-04-14 18:43:56,file_example_MP3_700KB.mp3,0.175,0.189,431.89
2025-04-14 18:43:58,file_example_MP3_700KB.mp3,0.148,0.164,482.7
2025-04-14 18:43:59,file_example_MP3_700KB.mp3,0.163,0.15,428.7
2025-04-14 18:44:01,file_example_MP3_700KB.mp3,0.193,0.156,480.74
2025-04-14 18:44:03,file_example_MP3_700KB.mp3,0.167,0.13,515.94
2025-04-14 18:44:05,file_example_MP3_700KB.mp3,0.188,0.133,435.9
2025-04-14 18:44:07,file_example_MP3_700KB.mp3,0.119,0.133,568.68
2025-04-14 18:44:08,file_example_MP3_700KB.mp3,0.182,0.115,438.0
2025-04-14 18:44:10,file_example_MP3_700KB.mp3,0.166,0.134,424.18
2025-04-14 18:44:12,file_example_MP3_700KB.mp3,0.163,0.128,439.46
2025-04-14 18:44:14,file_example_MP3_700KB.mp3,0.168,0.157,482.68
2025-04-14 18:44:15,file_example_MP3_700KB.mp3,0.234,0.194,449.08
2025-04-14 18:44:17,file_example_MP3_700KB.mp3,0.148,0.172,423.8
2025-04-14 18:44:19,file_example_MP3_700KB.mp3,0.184,0.154,476.83
2025-04-14 18:44:21,file_example_MP3_700KB.mp3,0.136,0.203,468.35
2025-04-14 18:44:23,file_example_MP3_700KB.mp3,0.134,0.209,455.85
2025-04-14 18:44:24,file_example_MP3_700KB.mp3,0.165,0.258,452.56
2025-04-14 18:44:26,file_example_MP3_700KB.mp3,0.245,0.204,452.5
2025-04-14 18:44:28,file_example_MP3_700KB.mp3,0.18,0.195,472.4
2025-04-14 18:44:30,file_example_MP3_700KB.mp3,0.168,0.107,534.79
2025-04-14 18:44:32,file_example_MP3_700KB.mp3,0.147,0.091,454.94
2025-04-14 18:44:34,file_example_MP3_700KB.mp3,0.142,0.08,533.42
2025-04-14 18:44:35,file_example_MP3_700KB.mp3,0.088,0.106,448.28
2025-04-14 18:44:37,file_example_MP3_700KB.mp3,0.163,0.11,499.35
2025-04-14 18:44:39,file_example_MP3_700KB.mp3,0.137,0.113,430.9
2025-04-14 18:44:40,file_example_MP3_700KB.mp3,0.268,0.124,440.98
2025-04-14 18:44:42,file_example_MP3_700KB.mp3,0.148,0.147,455.83
2025-04-14 18:44:44,file_example_MP3_700KB.mp3,0.159,0.174,444.37
2025-04-14 18:44:46,file_example_MP3_700KB.mp3,0.139,0.182,459.5
2025-04-14 18:44:48,file_example_MP3_700KB.mp3,0.153,0.168,459.22
2025-04-14 18:44:49,file_example_MP3_700KB.mp3,0.223,0.149,444.19
2025-04-14 18:44:51,file_example_MP3_700KB.mp3,0.186,0.186,454.12
2025-04-14 18:44:53,file_example_MP3_700KB.mp3,0.083,0.256,433.09
2025-04-14 18:44:55,file_example_MP3_700KB.mp3,0.163,0.24,447.63
2025-04-14 18:44:57,file_example_MP3_700KB.mp3,0.173,0.218,479.8
2025-04-14 18:44:59,file_example_MP3_700KB.mp3,0.188,0.176,532.55
2025-04-14 18:45:01,file_example_MP3_700KB.mp3,0.108,0.171,419.16
2025-04-14 18:45:02,file_example_MP3_700KB.mp3,0.162,0.171,425.08
2025-04-14 18:45:04,file_example_MP3_700KB.mp3,0.159,0.159,444.29
2025-04-14 18:45:06,file_example_MP3_700KB.mp3,0.128,0.147,450.23
2025-04-14 18:45:07,file_example_MP3_700KB.mp3,0.126,0.219,867.77
2025-04-14 18:45:10,file_example_MP3_700KB.mp3,0.088,0.221,444.98
2025-04-14 18:45:11,file_example_MP3_700KB.mp3,0.159,0.179,456.76
2025-04-14 18:45:13,file_example_MP3_700KB.mp3,0.126,0.177,454.56
2025-04-14 18:45:15,file_example_MP3_700KB.mp3,0.254,0.164,451.72
2025-04-14 18:45:17,file_example_MP3_700KB.mp3,0.139,0.181,430.23
2025-04-14 18:45:19,file_example_MP3_700KB.mp3,0.169,0.165,459.15
2025-04-14 18:45:20,file_example_MP3_700KB.mp3,0.143,0.188,832.63
2025-04-14 18:45:23,file_example_MP3_700KB.mp3,0.212,0.172,418.47
2025-04-14 18:45:24,file_example_MP3_700KB.mp3,0.162,0.225,449.34
2025-04-14 18:45:26,file_example_MP3_700KB.mp3,0.198,0.178,421.19
2025-04-14 18:45:28,file_example_MP3_700KB.mp3,0.152,0.194,473.69
2025-04-14 18:45:30,file_example_MP3_700KB.mp3,0.18,0.079,441.02
2025-04-14 18:45:32,file_example_MP3_700KB.mp3,0.156,0.078,427.08
2025-04-14 18:45:33,file_example_MP3_700KB.mp3,0.162,0.125,433.85
2025-04-14 18:45:35,file_example_MP3_700KB.mp3,0.235,0.114,489.14
2025-04-14 18:45:37,file_example_MP3_700KB.mp3,0.152,0.108,1396.36
2025-04-14 18:45:39,file_example_MP3_700KB.mp3,0.162,0.107,426.2
2025-04-14 18:45:41,file_example_MP3_700KB.mp3,0.164,0.124,465.22
2025-04-14 18:45:43,file_example_MP3_700KB.mp3,0.185,0.126,467.53
2025-04-14 18:45:45,file_example_MP3_700KB.mp3,0.16,0.12,472.47
2025-04-14 18:45:46,file_example_MP3_700KB.mp3,0.153,0.121,445.76
2025-04-14 18:45:48,file_example_MP3_700KB.mp3,0.178,0.15,454.97
2025-04-14 18:45:50,file_example_MP3_700KB.mp3,0.216,0.156,501.55
2025-04-14 18:45:52,file_example_MP3_700KB.mp3,0.154,0.147,446.55
2025-04-14 18:45:54,file_example_MP3_700KB.mp3,0.138,0.137,445.29
2025-04-14 18:45:55,file_example_MP3_700KB.mp3,0.174,0.151,435.53
2025-04-14 18:45:57,file_example_MP3_700KB.mp3,0.167,0.142,429.03
2025-04-14 18:45:59,file_example_MP3_700KB.mp3,0.226,0.141,466.06
2025-04-14 18:46:01,file_example_MP3_700KB.mp3,0.15,0.146,565.48
2025-04-14 18:46:03,file_example_MP3_700KB.mp3,0.151,0.127,457.88
2025-04-14 18:46:04,file_example_MP3_700KB.mp3,0.167,0.149,462.81
2025-04-14 18:46:06,file_example_MP3_700KB.mp3,0.185,0.132,609.55
2025-04-14 18:46:08,file_example_MP3_700KB.mp3,0.163,0.146,446.46
2025-04-14 18:46:10,file_example_MP3_700KB.mp3,0.137,0.108,425.69
2025-04-14 18:46:11,file_example_MP3_700KB.mp3,0.143,0.126,424.33
2025-04-14 18:46:13,file_example_MP3_700KB.mp3,0.267,0.11,426.57
2025-04-14 18:46:15,file_example_MP3_700KB.mp3,0.224,0.121,553.62
2025-04-14 18:46:17,file_example_MP3_700KB.mp3,0.152,0.107,429.09
2025-04-14 18:46:19,file_example_MP3_700KB.mp3,0.28,0.115,457.37
2025-04-14 18:46:20,file_example_MP3_700KB.mp3,0.15,0.194,444.98
2025-04-14 18:46:22,file_example_MP3_700KB.mp3,0.188,0.18,511.79
2025-04-14 18:46:24,file_example_MP3_700KB.mp3,0.195,0.202,421.42
2025-04-14 18:46:26,file_example_MP3_700KB.mp3,0.222,0.216,467.92
2025-04-14 18:46:28,file_example_MP3_700KB.mp3,0.229,0.195,436.77
2025-04-14 18:46:30,file_example_MP3_700KB.mp3,0.264,0.118,447.95
2025-04-14 18:46:31,file_example_MP3_700KB.mp3,0.133,0.079,470.89
2025-04-14 18:46:33,file_example_MP3_700KB.mp3,0.165,0.089,448.94
2025-04-14 18:46:35,file_example_MP3_700KB.mp3,0.172,0.069,448.6
2025-04-14 18:46:37,file_example_MP3_700KB.mp3,0.194,0.074,441.32
2025-04-14 18:46:38,file_example_MP3_700KB.mp3,0.123,0.135,479.11
2025-04-14 18:46:40,file_example_MP3_700KB.mp3,0.226,0.128,434.31
2025-04-14 18:46:42,file_example_MP3_700KB.mp3,0.194,0.12,430.32
2025-04-14 18:46:44,file_example_MP3_700KB.mp3,0.123,0.109,513.7
2025-04-14 18:46:45,file_example_MP3_700KB.mp3,0.15,0.148,420.15
2025-04-14 18:46:47,file_example_MP3_700KB.mp3,0.159,0.137,445.29
2025-04-14 18:46:49,file_example_MP3_700KB.mp3,0.146,0.125,437.55
2025-04-14 18:46:50,file_example_MP3_700KB.mp3,0.136,0.144,463.96
2025-04-14 18:46:52,file_example_MP3_700KB.mp3,0.108,0.123,669.51
2025-04-14 18:46:54,file_example_MP3_700KB.mp3,0.17,0.2,414.74
2025-04-14 18:46:56,file_example_MP3_700KB.mp3,0.134,0.195,464.11
2025-04-14 18:46:58,file_example_MP3_700KB.mp3,0.185,0.178,459.87
2025-04-14 18:47:00,file_example_MP3_700KB.mp3,0.225,0.198,481.73
2025-04-14 18:47:01,file_example_MP3_700KB.mp3,0.123,0.212,465.13
2025-04-14 18:47:03,file_example_MP3_700KB.mp3,0.164,0.174,480.47
2025-04-14 18:47:05,file_example_MP3_700KB.mp3,0.145,0.164,452.79
2025-04-14 18:47:07,file_example_MP3_700KB.mp3,0.151,0.149,470.91
2025-04-14 18:47:09,file_example_MP3_700KB.mp3,0.153,0.16,486.03
2025-04-14 18:47:10,file_example_MP3_700KB.mp3,0.143,0.194,443.12
2025-04-14 18:47:12,file_example_MP3_700KB.mp3,0.348,0.216,447.02
2025-04-14 18:47:14,file_example_MP3_700KB.mp3,0.123,0.183,460.26
2025-04-14 18:47:16,file_example_MP3_700KB.mp3,0.092,0.158,575.98
2025-04-14 18:47:18,file_example_MP3_700KB.mp3,0.171,0.132,1448.84
2025-04-14 18:47:21,file_example_MP3_700KB.mp3,0.165,0.142,453.76
2025-04-14 18:47:22,file_example_MP3_700KB.mp3,0.158,0.197,491.35
2025-04-14 18:47:24,file_example_MP3_700KB.mp3,0.197,0.176,458.46
2025-04-14 18:47:26,file_example_MP3_700KB.mp3,0.119,0.18,422.17
2025-04-14 18:47:28,file_example_MP3_700KB.mp3,0.194,0.166,448.69
2025-04-14 18:47:30,file_example_MP3_700KB.mp3,0.164,0.282,448.99
2025-04-14 18:47:31,file_example_MP3_700KB.mp3,0.128,0.216,433.82
2025-04-14 18:47:33,file_example_MP3_700KB.mp3,0.145,0.234,463.71
2025-04-14 18:47:35,file_example_MP3_700KB.mp3,0.176,0.174,470.22
2025-04-14 18:47:37,file_example_MP3_700KB.mp3,0.174,0.182,456.55
2025-04-14 18:47:39,file_example_MP3_700KB.mp3,0.244,0.163,430.96
2025-04-14 18:47:41,file_example_MP3_700KB.mp3,0.131,0.173,433.05
2025-04-14 18:47:42,file_example_MP3_700KB.mp3,0.188,0.217,462.35
2025-04-14 18:47:44,file_example_MP3_700KB.mp3,0.146,0.189,449.36
2025-04-14 18:47:46,file_example_MP3_700KB.mp3,0.133,0.157,429.98
2025-04-14 18:47:48,file_example_MP3_700KB.mp3,0.133,0.144,446.52
2025-04-14 18:47:49,file_example_MP3_700KB.mp3,0.156,0.185,440.26
2025-04-14 18:47:51,file_example_MP3_700KB.mp3,0.149,0.197,517.8
2025-04-14 18:47:53,file_example_MP3_700KB.mp3,0.144,0.206,496.18
2025-04-14 18:47:55,file_example_MP3_700KB.mp3,0.243,0.205,446.2
2025-04-14 18:47:57,file_example_MP3_700KB.mp3,0.18,0.165,437.32
2025-04-14 18:47:59,file_example_MP3_700KB.mp3,0.158,0.136,440.59
2025-04-14 18:48:00,file_example_MP3_700KB.mp3,0.144,0.155,514.3
2025-04-14 18:48:02,file_example_MP3_700KB.mp3,0.105,0.228,488.61
2025-04-14 18:48:04,file_example_MP3_700KB.mp3,0.085,0.184,460.77
2025-04-14 18:48:06,file_example_MP3_700KB.mp3,0.159,0.163,470.15
2025-04-14 18:48:08,file_example_MP3_700KB.mp3,0.181,0.202,624.99
2025-04-14 18:48:10,file_example_MP3_700KB.mp3,0.163,0.194,442.19
2025-04-14 18:48:11,file_example_MP3_700KB.mp3,0.151,0.197,428.99
2025-04-14 18:48:13,file_example_MP3_700KB.mp3,0.157,0.228,433.67
2025-04-14 18:48:15,file_example_MP3_700KB.mp3,0.094,0.171,633.47
2025-04-14 18:48:17,file_example_MP3_700KB.mp3,0.164,0.158,439.0
2025-04-14 18:48:19,file_example_MP3_700KB.mp3,0.157,0.151,431.29
2025-04-14 18:48:20,file_example_MP3_700KB.mp3,0.151,0.162,529.54
2025-04-14 18:48:22,file_example_MP3_700KB.mp3,0.186,0.155,459.01
2025-04-14 18:48:24,file_example_MP3_700KB.mp3,0.248,0.147,457.34
2025-04-14 18:48:26,file_example_MP3_700KB.mp3,0.167,0.161,518.36
2025-04-14 18:48:28,file_example_MP3_700KB.mp3,0.19,0.176,453.08
2025-04-14 18:48:30,file_example_MP3_700KB.mp3,0.271,0.183,452.34
2025-04-14 18:48:31,file_example_MP3_700KB.mp3,0.257,0.114,475.05
2025-04-14 18:48:33,file_example_MP3_700KB.mp3,0.146,0.083,2098.47
2025-04-14 18:48:37,file_example_MP3_700KB.mp3,0.13,0.087,471.27
2025-04-14 18:48:38,file_example_MP3_700KB.mp3,0.174,0.112,566.12
2025-04-14 18:48:40,file_example_MP3_700KB.mp3,0.228,0.094,464.33
2025-04-14 18:48:42,file_example_MP3_700KB.mp3,0.162,0.117,461.32
2025-04-14 18:48:44,file_example_MP3_700KB.mp3,0.162,0.118,517.48
2025-04-14 18:48:46,file_example_MP3_700KB.mp3,0.148,0.111,444.59
2025-04-14 18:48:47,file_example_MP3_700KB.mp3,0.138,0.125,445.95
2025-04-14 18:48:49,file_example_MP3_700KB.mp3,0.094,0.117,503.81
2025-04-14 18:48:51,file_example_MP3_700KB.mp3,0.087,0.122,434.69
2025-04-14 18:48:52,file_example_MP3_700KB.mp3,0.1,0.11,450.69
2025-04-14 18:48:54,file_example_MP3_700KB.mp3,0.225,0.13,508.77
2025-04-14 18:48:56,file_example_MP3_700KB.mp3,0.317,0.117,474.08
2025-04-14 18:48:58,file_example_MP3_700KB.mp3,0.163,0.135,477.77
2025-04-14 18:49:00,file_example_MP3_700KB.mp3,0.149,0.134,426.21
2025-04-14 18:49:01,file_example_MP3_700KB.mp3,0.217,0.171,430.24
2025-04-14 18:49:03,file_example_MP3_700KB.mp3,0.162,0.185,429.64
2025-04-14 18:49:05,file_example_MP3_700KB.mp3,0.167,0.25,446.53
2025-04-14 18:49:07,file_example_MP3_700KB.mp3,0.176,0.221,532.06
2025-04-14 18:49:09,file_example_MP3_700KB.mp3,0.164,0.175,495.84
2025-04-14 18:49:11,file_example_MP3_700KB.mp3,0.206,0.16,456.18
2025-04-14 18:49:12,file_example_MP3_700KB.mp3,0.173,0.186,445.99
2025-04-14 18:49:14,file_example_MP3_700KB.mp3,0.242,0.19,531.92
2025-04-14 18:49:16,file_example_MP3_700KB.mp3,0.087,0.175,451.91
2025-04-14 18:49:18,file_example_MP3_700KB.mp3,0.134,0.176,442.2
2025-04-14 18:49:20,file_example_MP3_700KB.mp3,0.126,0.175,446.21
2025-04-14 18:49:21,file_example_MP3_700KB.mp3,0.142,0.15,421.31
2025-04-14 18:49:23,file_example_MP3_700KB.mp3,0.171,0.151,477.09
2025-04-14 18:49:25,file_example_MP3_700KB.mp3,0.119,0.143,437.53
2025-04-14 18:49:27,file_example_MP3_700KB.mp3,0.152,0.161,450.43
2025-04-14 18:49:28,file_example_MP3_700KB.mp3,0.132,0.156,431.15
2025-04-14 18:49:30,file_example_MP3_700KB.mp3,0.126,0.148,838.99
2025-04-14 18:49:32,file_example_MP3_700KB.mp3,0.349,0.117,435.87
2025-04-14 18:49:34,file_example_MP3_700KB.mp3,0.15,0.093,434.64
2025-04-14 18:49:36,file_example_MP3_700KB.mp3,0.286,0.097,449.05
2025-04-14 18:49:38,file_example_MP3_700KB.mp3,0.171,0.121,498.78
2025-04-14 18:49:39,file_example_MP3_700KB.mp3,0.14,0.118,469.4
2025-04-14 18:49:41,file_example_MP3_700KB.mp3,0.184,0.125,471.03
2025-04-14 18:49:43,file_example_MP3_700KB.mp3,0.093,0.112,444.81
2025-04-14 18:49:45,file_example_MP3_700KB.mp3,0.168,0.113,420.35
2025-04-14 18:49:46,file_example_MP3_700KB.mp3,0.165,0.099,538.97
2025-04-14 18:49:48,file_example_MP3_700KB.mp3,0.157,0.118,416.79
2025-04-14 18:49:50,file_example_MP3_700KB.mp3,0.139,0.106,429.23
2025-04-14 18:49:51,file_example_MP3_700KB.mp3,0.149,0.091,420.38
2025-04-14 18:49:53,file_example_MP3_700KB.mp3,0.128,0.138,448.12
2025-04-14 18:49:55,file_example_MP3_700KB.mp3,0.161,0.118,475.47
2025-04-14 18:49:57,file_example_MP3_700KB.mp3,0.153,0.116,451.49
2025-04-14 18:49:58,file_example_MP3_700KB.mp3,0.134,0.116,510.76
2025-04-14 18:50:00,file_example_MP3_700KB.mp3,0.187,0.154,469.08
2025-04-14 18:50:02,file_example_MP3_700KB.mp3,0.22,0.147,539.5
2025-04-14 18:50:04,file_example_MP3_700KB.mp3,0.136,0.143,473.04
2025-04-14 18:50:06,file_example_MP3_700KB.mp3,0.169,0.193,481.49
2025-04-14 18:50:07,file_example_MP3_700KB.mp3,0.165,0.208,569.81
2025-04-14 18:50:09,file_example_MP3_700KB.mp3,0.165,0.18,423.52
2025-04-14 18:50:11,file_example_MP3_700KB.mp3,0.208,0.16,446.63
2025-04-14 18:50:13,file_example_MP3_700KB.mp3,0.172,0.159,457.56
2025-04-14 18:50:15,file_example_MP3_700KB.mp3,0.174,0.184,604.1
2025-04-14 18:50:17,file_example_MP3_700KB.mp3,0.154,0.186,445.21
2025-04-14 18:50:19,file_example_MP3_700KB.mp3,0.129,0.151,434.06
2025-04-14 18:50:20,file_example_MP3_700KB.mp3,0.11,0.155,428.16
2025-04-14 18:50:22,file_example_MP3_700KB.mp3,0.121,0.128,413.54
2025-04-14 18:50:24,file_example_MP3_700KB.mp3,0.136,0.139,452.68
2025-04-14 18:50:25,file_example_MP3_700KB.mp3,0.181,0.187,468.91
2025-04-14 18:50:27,file_example_MP3_700KB.mp3,0.084,0.148,476.73
2025-04-14 18:50:29,file_example_MP3_700KB.mp3,0.187,0.184,444.92
2025-04-14 18:50:31,file_example_MP3_700KB.mp3,0.213,0.211,469.09
2025-04-14 18:50:33,file_example_MP3_700KB.mp3,0.168,0.076,452.45
2025-04-14 18:50:34,file_example_MP3_700KB.mp3,0.086,0.077,440.53
2025-04-14 18:50:36,file_example_MP3_700KB.mp3,0.14,0.08,431.63
2025-04-14 18:50:38,file_example_MP3_700KB.mp3,0.148,0.089,420.31
2025-04-14 18:50:39,file_example_MP3_700KB.mp3,0.18,0.092,462.19
2025-04-14 18:50:41,file_example_MP3_700KB.mp3,0.167,0.107,452.46
2025-04-14 18:50:43,file_example_MP3_700KB.mp3,0.181,0.218,474.26
2025-04-14 18:50:45,file_example_MP3_700KB.mp3,0.151,0.19,503.25
2025-04-14 18:50:46,file_example_MP3_700KB.mp3,0.163,0.15,453.16
2025-04-14 18:50:48,file_example_MP3_700KB.mp3,0.196,0.199,457.13
2025-04-14 18:50:50,file_example_MP3_700KB.mp3,0.162,0.161,438.27
2025-04-14 18:50:52,file_example_MP3_700KB.mp3,0.089,0.206,469.73
2025-04-14 18:50:54,file_example_MP3_700KB.mp3,0.173,0.183,405.29
2025-04-14 18:50:55,file_example_MP3_700KB.mp3,0.167,0.235,440.29
2025-04-14 18:50:57,file_example_MP3_700KB.mp3,0.147,0.164,555.78
2025-04-14 18:50:59,file_example_MP3_700KB.mp3,0.268,0.343,473.66
2025-04-14 18:51:01,file_example_MP3_700KB.mp3,0.191,0.227,468.88
2025-04-14 18:51:03,file_example_MP3_700KB.mp3,0.153,0.223,438.45
2025-04-14 18:51:05,file_example_MP3_700KB.mp3,0.149,0.222,450.32
2025-04-14 18:51:07,file_example_MP3_700KB.mp3,0.177,0.193,481.6
2025-04-14 18:51:09,file_example_MP3_700KB.mp3,0.168,0.217,434.96
2025-04-14 18:51:10,file_example_MP3_700KB.mp3,0.137,0.162,451.98
2025-04-14 18:51:12,file_example_MP3_700KB.mp3,0.162,0.166,449.95
2025-04-14 18:51:14,file_example_MP3_700KB.mp3,0.18,0.167,431.23
2025-04-14 18:51:16,file_example_MP3_700KB.mp3,0.159,0.403,436.66
2025-04-14 18:51:18,file_example_MP3_700KB.mp3,0.439,0.17,481.1
2025-04-14 18:51:20,file_example_MP3_700KB.mp3,0.257,0.171,425.06
2025-04-14 18:51:22,file_example_MP3_700KB.mp3,0.26,0.148,455.22
2025-04-14 18:51:24,file_example_MP3_700KB.mp3,0.162,0.147,477.0
2025-04-14 18:51:25,file_example_MP3_700KB.mp3,0.191,0.131,417.24
2025-04-14 18:51:27,file_example_MP3_700KB.mp3,0.194,0.127,459.84
2025-04-14 18:51:29,file_example_MP3_700KB.mp3,0.19,0.139,639.35
2025-04-14 18:51:31,file_example_MP3_700KB.mp3,0.203,0.183,422.38
2025-04-14 18:51:33,file_example_MP3_700KB.mp3,0.143,0.32,467.28
2025-04-14 18:51:35,file_example_MP3_700KB.mp3,0.229,0.111,410.92
2025-04-14 18:51:36,file_example_MP3_700KB.mp3,0.124,0.091,454.76
2025-04-14 18:51:38,file_example_MP3_700KB.mp3,0.088,0.094,483.69
2025-04-14 18:51:40,file_example_MP3_700KB.mp3,0.161,0.11,457.68
2025-04-14 18:51:41,file_example_MP3_700KB.mp3,0.155,0.104,422.07
2025-04-14 18:51:43,file_example_MP3_700KB.mp3,0.146,0.127,488.39
2025-04-14 18:51:45,file_example_MP3_700KB.mp3,0.151,0.141,469.84
2025-04-14 18:51:47,file_example_MP3_700KB.mp3,0.152,0.181,444.11
2025-04-14 18:51:48,file_example_MP3_700KB.mp3,0.158,0.251,440.5
2025-04-14 18:51:50,file_example_MP3_700KB.mp3,0.154,0.22,416.74
2025-04-14 18:51:52,file_example_MP3_700KB.mp3,0.218,0.219,1157.76
2025-04-14 18:51:55,file_example_MP3_700KB.mp3,0.316,0.187,825.38
2025-04-14 18:51:57,file_example_MP3_700KB.mp3,0.19,0.162,430.3
2025-04-14 18:51:59,file_example_MP3_700KB.mp3,0.153,0.17,439.11
2025-04-14 18:52:01,file_example_MP3_700KB.mp3,0.139,0.175,445.55
2025-04-14 18:52:02,file_example_MP3_700KB.mp3,0.15,0.143,475.86
2025-04-14 18:52:04,file_example_MP3_700KB.mp3,0.162,0.118,448.53
2025-04-14 18:52:06,file_example_MP3_700KB.mp3,0.155,0.122,438.91
2025-04-14 18:52:08,file_example_MP3_700KB.mp3,0.154,0.177,470.02
2025-04-14 18:52:09,file_example_MP3_700KB.mp3,0.21,0.207,680.59
2025-04-14 18:52:11,file_example_MP3_700KB.mp3,0.182,0.202,473.69
2025-04-14 18:52:13,file_example_MP3_700KB.mp3,0.159,0.233,471.87
2025-04-14 18:52:15,file_example_MP3_700KB.mp3,0.161,0.234,434.59
2025-04-14 18:52:17,file_example_MP3_700KB.mp3,0.231,0.178,650.43
2025-04-14 18:52:19,file_example_MP3_700KB.mp3,0.184,0.22,463.45
2025-04-14 18:52:21,file_example_MP3_700KB.mp3,0.239,0.212,478.4
2025-04-14 18:52:23,file_example_MP3_700KB.mp3,0.166,0.178,458.11
2025-04-14 18:52:25,file_example_MP3_700KB.mp3,0.151,0.239,467.27
2025-04-14 18:52:27,file_example_MP3_700KB.mp3,0.177,0.204,467.07
2025-04-14 18:52:28,file_example_MP3_700KB.mp3,0.156,0.194,466.69
2025-04-14 18:52:30,file_example_MP3_700KB.mp3,0.138,0.234,421.86
2025-04-14 18:52:32,file_example_MP3_700KB.mp3,0.18,0.24,501.9
